154,CHHATTISGARH,JASHPUR,BAGICHA,GURMHAKONA,GURMHAKONA,KADAMBATHAN,Iron,1.00,2.46,Fully Covered
155,CHHATTISGARH,JASHPUR,BAGICHA,HARRADIPA,HARRADIPA,SUKHAPOKHAR,Iron,1.00,1.64,Quality Affected
156,CHHATTISGARH,JASHPUR,BAGICHA,JUGJU,JUJAGU,JUGJU,Iron,1.00,1.26,Fully Covered
157,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,JURGUM,HARRATIKRA,Iron,1.00,1.82,Fully Covered
158,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,JURGUM,JURGUM,Fluoride,1.50,1.53,Fully Covered
159,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,JURGUM,KHAMARTOLI,Iron,1.00,1.40,Fully Covered
160,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,JURGUM,MAHKULTOLI,Iron,1.00,1.73,Fully Covered
161,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,KHANTADAN,KHANTADAND,Iron,1.00,2.96,Fully Covered
162,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,KHANTADAN,MAHKULPARA,Iron,1.00,2.52,Fully Covered
163,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,KHANTADAN,PARSADAND,Iron,1.00,2.90,Fully Covered
164,CHHATTISGARH,JASHPUR,BAGICHA,JURGUM,KHANTADAN,SUKHBASUPARA,Iron,1.00,2.97,Fully Covered
165,CHHATTISGARH,JASHPUR,BAGICHA,JURUDAND,JURUDAND,PREMNAGER,Fluoride,1.50,1.65,Fully Covered
166,CHHATTISGARH,JASHPUR,BAGICHA,JURUDAND,MAJHGAON,MANGHAGOAN,Fluoride,1.50,1.60,Fully Covered
167,CHHATTISGARH,JASHPUR,BAGICHA,JURUDAND,MAJHGAON,SIKTATOLI,Iron,1.00,1.85,Partial Covered
168,CHHATTISGARH,JASHPUR,BAGICHA,JURUDAND,PANDRIPANI,BARTOLI,Iron,1.00,1.09,Fully Covered
169,CHHATTISGARH,JASHPUR,BAGICHA,JURUDAND,PANDRIPANI,CHHIROTOLI,Fluoride,1.50,1.64,Fully Covered
170,CHHATTISGARH,JASHPUR,BAGICHA,JURUDAND,PANDRIPANI,HARRATOLI,Iron,1.00,2.61,Fully Covered
171,CHHATTISGARH,JASHPUR,BAGICHA,JURUDAND,PANDRIPANI,KORWATOLI,Iron,1.00,2.89,Fully Covered
172,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,DUMARPANI,BIJATOLI,Fluoride,1.50,2.37,Fully Covered
173,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,DUMARPANI,MACHHRIPUR,Fluoride,1.50,1.87,Fully Covered
174,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,DUMARPANI,SIRJITOLI,Fluoride,1.50,1.84,Fully Covered
175,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,KALIYA,BADOTOLI,Fluoride,1.50,2.43,Fully Covered
176,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,KALIYA,BANKHETA,Iron,1.00,1.80,Fully Covered
177,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,KALIYA,KALIYA,Fluoride,1.50,2.48,Fully Covered
178,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,KALIYA,SINGARDAND,Iron,1.00,1.95,Fully Covered
179,CHHATTISGARH,JASHPUR,BAGICHA,KALIYA,KURHATEPNA,KURHATIPNA,Iron,1.00,1.43,Fully Covered
180,CHHATTISGARH,JASHPUR,BAGICHA,KAMARIMA,KAMARIMA,BARWAPATH,Iron,1.00,1.33,Fully Covered
181,CHHATTISGARH,JASHPUR,BAGICHA,KAMARIMA,KAMARIMA,DATUNPANI,Iron,1.00,1.91,Fully Covered
182,CHHATTISGARH,JASHPUR,BAGICHA,KAMARIMA,KAMARIMA,KADAMPATH,Iron,1.00,1.16,Fully Covered
183,CHHATTISGARH,JASHPUR,BAGICHA,KAMARIMA,KAMARIMA,KAMARIMA,Fluoride,1.50,1.98,Fully Covered
184,CHHATTISGARH,JASHPUR,BAGICHA,KAMARIMA,KAMARIMA,POSKAT,Iron,1.00,1.69,Fully Covered
185,CHHATTISGARH,JASHPUR,BAGICHA,KAMARIMA,KAMARIMA,TANGARPANI,Iron,1.00,2.45,Fully Covered
186,CHHATTISGARH,JASHPUR,BAGICHA,KARMA,DODRAHI,DONDRDIH,Iron,1.00,1.05,Fully Covered
187,CHHATTISGARH,JASHPUR,BAGICHA,KARMA,KARMA,BANSATOLI,Iron,1.00,1.32,Fully Covered
188,CHHATTISGARH,JASHPUR,BAGICHA,KARMA,KARMA,DORKITOLI,Iron,1.00,1.53,Fully Covered
189,CHHATTISGARH,JASHPUR,BAGICHA,KEWAI,KAWAI,BABUTOLI,Iron,1.00,6.60,Fully Covered
190,CHHATTISGARH,JASHPUR,BAGICHA,KEWAI,KAWAI,GHAIPANI,Iron,1.00,14.35,Fully Covered
191,CHHATTISGARH,JASHPUR,BAGICHA,KEWAI,KAWAI,KEWAI,Iron,1.00,10.86,Fully Covered
192,CHHATTISGARH,JASHPUR,BAGICHA,KEWAI,KAWAI,PAHADTOLI,Iron,1.00,15.48,Fully Covered
